country,country_code,year,pathogen_drug,resistance_pct
Ireland,IE,2018,K.pneumoniae-carbapenems,0.62240663
Ireland,IE,2019,K.pneumoniae-carbapenems,0.9487666
Ireland,IE,2020,K.pneumoniae-carbapenems,0.41928721
Ireland,IE,2021,K.pneumoniae-carbapenems,0.60362173
Ireland,IE,2022,K.pneumoniae-carbapenems,0.64102564
Ireland,IE,2023,K.pneumoniae-carbapenems,0.35523978
Ireland,IE,2024,K.pneumoniae-carbapenems,0.20283975
Italy,IT,2006,K.pneumoniae-carbapenems,1.3114754
Italy,IT,2007,K.pneumoniae-carbapenems,1.11111111
Italy,IT,2008,K.pneumoniae-carbapenems,1.94174757
Italy,IT,2009,K.pneumoniae-carbapenems,1.31578947
Italy,IT,2010,K.pneumoniae-carbapenems,15.18467852
Italy,IT,2011,K.pneumoniae-carbapenems,26.66666666
Italy,IT,2012,K.pneumoniae-carbapenems,29.11242603
Italy,IT,2013,K.pneumoniae-carbapenems,34.34273916
Italy,IT,2014,K.pneumoniae-carbapenems,32.92775665
Italy,IT,2015,K.pneumoniae-carbapenems,33.51675837
Italy,IT,2016,K.pneumoniae-carbapenems,33.94018205
Italy,IT,2017,K.pneumoniae-carbapenems,29.6886864
Italy,IT,2018,K.pneumoniae-carbapenems,26.78445229
Italy,IT,2019,K.pneumoniae-carbapenems,28.47781569
Italy,IT,2020,K.pneumoniae-carbapenems,29.50681297
Italy,IT,2021,K.pneumoniae-carbapenems,27.19534532
Italy,IT,2022,K.pneumoniae-carbapenems,24.89755923
Italy,IT,2023,K.pneumoniae-carbapenems,26.48308188
Italy,IT,2024,K.pneumoniae-carbapenems,23.95901318
Latvia,LV,2006,K.pneumoniae-carbapenems,0.0
Latvia,LV,2007,K.pneumoniae-carbapenems,0.0
Latvia,LV,2008,K.pneumoniae-carbapenems,2.5
Latvia,LV,2009,K.pneumoniae-carbapenems,0.0
Latvia,LV,2010,K.pneumoniae-carbapenems,0.0
Latvia,LV,2011,K.pneumoniae-carbapenems,0.0
Latvia,LV,2012,K.pneumoniae-carbapenems,0.0
Latvia,LV,2013,K.pneumoniae-carbapenems,0.0
Latvia,LV,2014,K.pneumoniae-carbapenems,1.69491525
Latvia,LV,2015,K.pneumoniae-carbapenems,0.0
Latvia,LV,2016,K.pneumoniae-carbapenems,2.22222222
Latvia,LV,2017,K.pneumoniae-carbapenems,1.72413793
Latvia,LV,2018,K.pneumoniae-carbapenems,0.49019607
Latvia,LV,2019,K.pneumoniae-carbapenems,0.0
Latvia,LV,2020,K.pneumoniae-carbapenems,1.05820105
Latvia,LV,2021,K.pneumoniae-carbapenems,1.58102766
Latvia,LV,2022,K.pneumoniae-carbapenems,2.77777777
Latvia,LV,2023,K.pneumoniae-carbapenems,6.32911392
Latvia,LV,2024,K.pneumoniae-carbapenems,9.94318181
Liechtenstein,LI,2023,K.pneumoniae-carbapenems,
Liechtenstein,LI,2024,K.pneumoniae-carbapenems,
Lithuania,LT,2006,K.pneumoniae-carbapenems,0.0
Lithuania,LT,2007,K.pneumoniae-carbapenems,0.0
Lithuania,LT,2008,K.pneumoniae-carbapenems,0.0
Lithuania,LT,2009,K.pneumoniae-carbapenems,0.0
Lithuania,LT,2010,K.pneumoniae-carbapenems,0.0
Lithuania,LT,2011,K.pneumoniae-carbapenems,
Lithuania,LT,2012,K.pneumoniae-carbapenems,0.0
Lithuania,LT,2013,K.pneumoniae-carbapenems,0.0
Lithuania,LT,2014,K.pneumoniae-carbapenems,1.29870129
Lithuania,LT,2015,K.pneumoniae-carbapenems,0.0
Lithuania,LT,2016,K.pneumoniae-carbapenems,0.0
Lithuania,LT,2017,K.pneumoniae-carbapenems,0.61538461
Lithuania,LT,2018,K.pneumoniae-carbapenems,0.26954177
Lithuania,LT,2019,K.pneumoniae-carbapenems,3.42465753
Lithuania,LT,2020,K.pneumoniae-carbapenems,2.905569
Lithuania,LT,2021,K.pneumoniae-carbapenems,0.97847358
Lithuania,LT,2022,K.pneumoniae-carbapenems,0.58027079
Lithuania,LT,2023,K.pneumoniae-carbapenems,3.88170055
Lithuania,LT,2024,K.pneumoniae-carbapenems,9.51724137
Luxembourg,LU,2006,K.pneumoniae-carbapenems,
Luxembourg,LU,2007,K.pneumoniae-carbapenems,
Luxembourg,LU,2008,K.pneumoniae-carbapenems,
Luxembourg,LU,2009,K.pneumoniae-carbapenems,0.0
Luxembourg,LU,2010,K.pneumoniae-carbapenems,0.0
Luxembourg,LU,2011,K.pneumoniae-carbapenems,0.0
Luxembourg,LU,2012,K.pneumoniae-carbapenems,0.0
Luxembourg,LU,2013,K.pneumoniae-carbapenems,1.88679245
Luxembourg,LU,2014,K.pneumoniae-carbapenems,1.51515151
Luxembourg,LU,2015,K.pneumoniae-carbapenems,0.0
Luxembourg,LU,2016,K.pneumoniae-carbapenems,0.0
Luxembourg,LU,2017,K.pneumoniae-carbapenems,0.0
Luxembourg,LU,2018,K.pneumoniae-carbapenems,0.0
Luxembourg,LU,2019,K.pneumoniae-carbapenems,0.97087378
Luxembourg,LU,2020,K.pneumoniae-carbapenems,1.14942528
Luxembourg,LU,2021,K.pneumoniae-carbapenems,0.990099
Luxembourg,LU,2022,K.pneumoniae-carbapenems,1.7094017
Luxembourg,LU,2023,K.pneumoniae-carbapenems,2.38095238
Luxembourg,LU,2024,K.pneumoniae-carbapenems,0.73529411
Malta,MT,2005,K.pneumoniae-carbapenems,
Malta,MT,2006,K.pneumoniae-carbapenems,0.0
Malta,MT,2007,K.pneumoniae-carbapenems,0.0
Malta,MT,2008,K.pneumoniae-carbapenems,0.0
Malta,MT,2009,K.pneumoniae-carbapenems,0.0
Malta,MT,2010,K.pneumoniae-carbapenems,0.0
Malta,MT,2011,K.pneumoniae-carbapenems,3.84615384
Malta,MT,2012,K.pneumoniae-carbapenems,3.57142857
Malta,MT,2013,K.pneumoniae-carbapenems,5.97014925
Malta,MT,2014,K.pneumoniae-carbapenems,9.09090909
Malta,MT,2015,K.pneumoniae-carbapenems,4.54545454
Malta,MT,2016,K.pneumoniae-carbapenems,5.88235294
Malta,MT,2017,K.pneumoniae-carbapenems,10.25641025
Malta,MT,2018,K.pneumoniae-carbapenems,15.44117647
Malta,MT,2019,K.pneumoniae-carbapenems,7.75193798
Malta,MT,2020,K.pneumoniae-carbapenems,7.57575757
Malta,MT,2021,K.pneumoniae-carbapenems,6.66666666
Malta,MT,2022,K.pneumoniae-carbapenems,5.0
Malta,MT,2023,K.pneumoniae-carbapenems,3.40136054
Malta,MT,2024,K.pneumoniae-carbapenems,2.84090909
Netherlands,NL,2005,K.pneumoniae-carbapenems,0.0
Netherlands,NL,2006,K.pneumoniae-carbapenems,0.30395136
Netherlands,NL,2007,K.pneumoniae-carbapenems,0.0
Netherlands,NL,2008,K.pneumoniae-carbapenems,0.0
Netherlands,NL,2009,K.pneumoniae-carbapenems,0.0
Netherlands,NL,2010,K.pneumoniae-carbapenems,0.22421524
Netherlands,NL,2011,K.pneumoniae-carbapenems,0.23014959
Netherlands,NL,2012,K.pneumoniae-carbapenems,0.10570824
Netherlands,NL,2013,K.pneumoniae-carbapenems,0.18957345
Netherlands,NL,2014,K.pneumoniae-carbapenems,0.26714158
Netherlands,NL,2015,K.pneumoniae-carbapenems,0.16708437
Netherlands,NL,2016,K.pneumoniae-carbapenems,0.07593014
Netherlands,NL,2017,K.pneumoniae-carbapenems,0.45112781
Netherlands,NL,2018,K.pneumoniae-carbapenems,0.46052631
Netherlands,NL,2019,K.pneumoniae-carbapenems,0.20935101
Netherlands,NL,2020,K.pneumoniae-carbapenems,0.07163323
Netherlands,NL,2021,K.pneumoniae-carbapenems,0.23622047
Netherlands,NL,2022,K.pneumoniae-carbapenems,0.43352601
Netherlands,NL,2023,K.pneumoniae-carbapenems,0.4045853
Netherlands,NL,2024,K.pneumoniae-carbapenems,0.77151335
Norway,NO,2005,K.pneumoniae-carbapenems,0.62111801
Norway,NO,2006,K.pneumoniae-carbapenems,0.45248868
Norway,NO,2007,K.pneumoniae-carbapenems,0.0
Norway,NO,2008,K.pneumoniae-carbapenems,0.67340067
Norway,NO,2009,K.pneumoniae-carbapenems,0.0
Norway,NO,2010,K.pneumoniae-carbapenems,0.0
Norway,NO,2011,K.pneumoniae-carbapenems,0.0
Norway,NO,2012,K.pneumoniae-carbapenems,0.48154093
Norway,NO,2013,K.pneumoniae-carbapenems,0.15503875
Norway,NO,2014,K.pneumoniae-carbapenems,0.0
Norway,NO,2015,K.pneumoniae-carbapenems,0.14285714
Norway,NO,2016,K.pneumoniae-carbapenems,0.0
Norway,NO,2017,K.pneumoniae-carbapenems,0.0
Norway,NO,2018,K.pneumoniae-carbapenems,0.13586956
Norway,NO,2019,K.pneumoniae-carbapenems,0.24213075
Norway,NO,2020,K.pneumoniae-carbapenems,0.1455604
Norway,NO,2021,K.pneumoniae-carbapenems,0.25542784
Norway,NO,2022,K.pneumoniae-carbapenems,0.26007802
Norway,NO,2023,K.pneumoniae-carbapenems,0.50825921
Norway,NO,2024,K.pneumoniae-carbapenems,0.77605321
Poland,PL,2005,K.pneumoniae-carbapenems,0.0
Poland,PL,2006,K.pneumoniae-carbapenems,
Poland,PL,2007,K.pneumoniae-carbapenems,
Poland,PL,2008,K.pneumoniae-carbapenems,
Poland,PL,2009,K.pneumoniae-carbapenems,0.71942446
Poland,PL,2010,K.pneumoniae-carbapenems,0.0
Poland,PL,2011,K.pneumoniae-carbapenems,0.53191489
Poland,PL,2012,K.pneumoniae-carbapenems,0.83565459
Poland,PL,2013,K.pneumoniae-carbapenems,0.81081081
Poland,PL,2014,K.pneumoniae-carbapenems,1.33037694
Poland,PL,2015,K.pneumoniae-carbapenems,0.45454545
Poland,PL,2016,K.pneumoniae-carbapenems,2.13713268
Poland,PL,2017,K.pneumoniae-carbapenems,6.37381567
Poland,PL,2018,K.pneumoniae-carbapenems,8.11496196
Poland,PL,2019,K.pneumoniae-carbapenems,7.7056277
Poland,PL,2020,K.pneumoniae-carbapenems,8.19366852
Poland,PL,2021,K.pneumoniae-carbapenems,19.52414275
Poland,PL,2022,K.pneumoniae-carbapenems,16.81681681
Poland,PL,2023,K.pneumoniae-carbapenems,18.12977099
Poland,PL,2024,K.pneumoniae-carbapenems,18.85
Portugal,PT,2007,K.pneumoniae-carbapenems,0.0
Portugal,PT,2008,K.pneumoniae-carbapenems,0.72463768
Portugal,PT,2009,K.pneumoniae-carbapenems,0.82474226
Portugal,PT,2010,K.pneumoniae-carbapenems,1.3544018
Portugal,PT,2011,K.pneumoniae-carbapenems,0.34482758
Portugal,PT,2012,K.pneumoniae-carbapenems,0.66755674
Portugal,PT,2013,K.pneumoniae-carbapenems,1.7699115
Portugal,PT,2014,K.pneumoniae-carbapenems,1.76366843
Portugal,PT,2015,K.pneumoniae-carbapenems,3.35731414
Portugal,PT,2016,K.pneumoniae-carbapenems,5.17094017
Portugal,PT,2017,K.pneumoniae-carbapenems,8.63970588
Portugal,PT,2018,K.pneumoniae-carbapenems,11.70503316
Portugal,PT,2019,K.pneumoniae-carbapenems,10.85501858
Portugal,PT,2020,K.pneumoniae-carbapenems,11.58273381
Portugal,PT,2021,K.pneumoniae-carbapenems,11.58730158
Portugal,PT,2022,K.pneumoniae-carbapenems,10.28960817
Portugal,PT,2023,K.pneumoniae-carbapenems,13.10975609
Portugal,PT,2024,K.pneumoniae-carbapenems,12.52490748
Romania,RO,2005,K.pneumoniae-carbapenems,
Romania,RO,2006,K.pneumoniae-carbapenems,0.0
Romania,RO,2007,K.pneumoniae-carbapenems,0.0
Romania,RO,2008,K.pneumoniae-carbapenems,
Romania,RO,2009,K.pneumoniae-carbapenems,
Romania,RO,2010,K.pneumoniae-carbapenems,
Romania,RO,2011,K.pneumoniae-carbapenems,
Romania,RO,2012,K.pneumoniae-carbapenems,13.72549019
Romania,RO,2013,K.pneumoniae-carbapenems,20.46511627
Romania,RO,2014,K.pneumoniae-carbapenems,31.51750972
Romania,RO,2015,K.pneumoniae-carbapenems,24.72324723
Romania,RO,2016,K.pneumoniae-carbapenems,31.43712574
Romania,RO,2017,K.pneumoniae-carbapenems,22.45508982
Romania,RO,2018,K.pneumoniae-carbapenems,29.47845804
Romania,RO,2019,K.pneumoniae-carbapenems,32.34042553
Romania,RO,2020,K.pneumoniae-carbapenems,48.31223628
Romania,RO,2021,K.pneumoniae-carbapenems,54.46096654
Romania,RO,2022,K.pneumoniae-carbapenems,47.84688995
Romania,RO,2023,K.pneumoniae-carbapenems,52.76595744
Romania,RO,2024,K.pneumoniae-carbapenems,50.25951557
Slovakia,SK,2011,K.pneumoniae-carbapenems,0.69124423
Slovakia,SK,2012,K.pneumoniae-carbapenems,6.34441087
Slovakia,SK,2013,K.pneumoniae-carbapenems,0.58479532
Slovakia,SK,2014,K.pneumoniae-carbapenems,2.63157894
Slovakia,SK,2015,K.pneumoniae-carbapenems,0.91743119
Slovakia,SK,2016,K.pneumoniae-carbapenems,2.52873563
Slovakia,SK,2017,K.pneumoniae-carbapenems,4.44444444
Slovakia,SK,2018,K.pneumoniae-carbapenems,3.48360655
Slovakia,SK,2019,K.pneumoniae-carbapenems,4.55840455
Slovakia,SK,2020,K.pneumoniae-carbapenems,8.1632653
Slovakia,SK,2021,K.pneumoniae-carbapenems,11.65048543
Slovakia,SK,2022,K.pneumoniae-carbapenems,15.03957783
Slovakia,SK,2023,K.pneumoniae-carbapenems,12.58064516
Slovakia,SK,2024,K.pneumoniae-carbapenems,13.12335958
Slovenia,SI,2005,K.pneumoniae-carbapenems,0.0
Slovenia,SI,2006,K.pneumoniae-carbapenems,0.0
Slovenia,SI,2007,K.pneumoniae-carbapenems,0.0
Slovenia,SI,2008,K.pneumoniae-carbapenems,0.0
Slovenia,SI,2009,K.pneumoniae-carbapenems,0.52910052
Slovenia,SI,2010,K.pneumoniae-carbapenems,0.51282051
Slovenia,SI,2011,K.pneumoniae-carbapenems,0.0
Slovenia,SI,2012,K.pneumoniae-carbapenems,0.39370078
Slovenia,SI,2013,K.pneumoniae-carbapenems,0.40816326
Slovenia,SI,2014,K.pneumoniae-carbapenems,0.85836909
Slovenia,SI,2015,K.pneumoniae-carbapenems,1.26582278
Slovenia,SI,2016,K.pneumoniae-carbapenems,0.0
Slovenia,SI,2017,K.pneumoniae-carbapenems,0.0
Slovenia,SI,2018,K.pneumoniae-carbapenems,0.69204152
Slovenia,SI,2019,K.pneumoniae-carbapenems,0.330033
Slovenia,SI,2020,K.pneumoniae-carbapenems,0.0
Slovenia,SI,2021,K.pneumoniae-carbapenems,0.85470085
Slovenia,SI,2022,K.pneumoniae-carbapenems,1.88172043
Slovenia,SI,2023,K.pneumoniae-carbapenems,3.83480825
Slovenia,SI,2024,K.pneumoniae-carbapenems,3.69318181
Spain,ES,2005,K.pneumoniae-carbapenems,0.0
Spain,ES,2006,K.pneumoniae-carbapenems,0.0
Spain,ES,2007,K.pneumoniae-carbapenems,0.0
Spain,ES,2008,K.pneumoniae-carbapenems,0.0
Spain,ES,2009,K.pneumoniae-carbapenems,0.17391304
Spain,ES,2010,K.pneumoniae-carbapenems,0.0
Spain,ES,2011,K.pneumoniae-carbapenems,0.34965034
Spain,ES,2012,K.pneumoniae-carbapenems,0.78125
Spain,ES,2013,K.pneumoniae-carbapenems,1.61160354
Spain,ES,2014,K.pneumoniae-carbapenems,2.2906793
Spain,ES,2015,K.pneumoniae-carbapenems,2.15778826
Spain,ES,2016,K.pneumoniae-carbapenems,2.08706022
Spain,ES,2017,K.pneumoniae-carbapenems,2.78145695
Spain,ES,2018,K.pneumoniae-carbapenems,3.8095238
Spain,ES,2019,K.pneumoniae-carbapenems,4.79566305
Spain,ES,2020,K.pneumoniae-carbapenems,4.66786355
Spain,ES,2021,K.pneumoniae-carbapenems,5.73903627
Spain,ES,2022,K.pneumoniae-carbapenems,5.24511484
Spain,ES,2023,K.pneumoniae-carbapenems,4.29570429
Spain,ES,2024,K.pneumoniae-carbapenems,5.34302877
Sweden,SE,2005,K.pneumoniae-carbapenems,
Sweden,SE,2006,K.pneumoniae-carbapenems,
Sweden,SE,2007,K.pneumoniae-carbapenems,0.0
Sweden,SE,2008,K.pneumoniae-carbapenems,0.0
Sweden,SE,2009,K.pneumoniae-carbapenems,
Sweden,SE,2010,K.pneumoniae-carbapenems,0.28248587
Sweden,SE,2011,K.pneumoniae-carbapenems,0.0
Sweden,SE,2012,K.pneumoniae-carbapenems,0.10235414
Sweden,SE,2013,K.pneumoniae-carbapenems,0.0
Sweden,SE,2014,K.pneumoniae-carbapenems,0.0
Sweden,SE,2015,K.pneumoniae-carbapenems,0.0
Sweden,SE,2016,K.pneumoniae-carbapenems,0.13063357
Sweden,SE,2017,K.pneumoniae-carbapenems,0.09680542
Sweden,SE,2018,K.pneumoniae-carbapenems,0.18382352
Sweden,SE,2019,K.pneumoniae-carbapenems,0.11154489
Sweden,SE,2020,K.pneumoniae-carbapenems,0.27129679
Sweden,SE,2021,K.pneumoniae-carbapenems,0.15022533
Sweden,SE,2022,K.pneumoniae-carbapenems,0.18501387
Sweden,SE,2023,K.pneumoniae-carbapenems,0.50831792
Sweden,SE,2024,K.pneumoniae-carbapenems,0.5235602
United Kingdom,UK,2005,K.pneumoniae-carbapenems,0.0
United Kingdom,UK,2006,K.pneumoniae-carbapenems,0.34965034
United Kingdom,UK,2007,K.pneumoniae-carbapenems,0.33112582
United Kingdom,UK,2008,K.pneumoniae-carbapenems,1.23966942
United Kingdom,UK,2009,K.pneumoniae-carbapenems,0.16920473
United Kingdom,UK,2010,K.pneumoniae-carbapenems,0.14771048
United Kingdom,UK,2011,K.pneumoniae-carbapenems,0.36363636
United Kingdom,UK,2012,K.pneumoniae-carbapenems,0.45045045
United Kingdom,UK,2013,K.pneumoniae-carbapenems,0.47573739
United Kingdom,UK,2014,K.pneumoniae-carbapenems,0.84190832
United Kingdom,UK,2015,K.pneumoniae-carbapenems,0.41580041
United Kingdom,UK,2016,K.pneumoniae-carbapenems,0.27040314
United Kingdom,UK,2017,K.pneumoniae-carbapenems,0.58778915
United Kingdom,UK,2018,K.pneumoniae-carbapenems,0.69742489
United Kingdom,UK,2019,K.pneumoniae-carbapenems,0.6635071
Austria,AT,2000,S.aureus-MRSA,17.80104712
Austria,AT,2001,S.aureus-MRSA,7.55395683
Austria,AT,2002,S.aureus-MRSA,12.08791208
Austria,AT,2003,S.aureus-MRSA,15.38461538
Austria,AT,2004,S.aureus-MRSA,14.36619718
Austria,AT,2005,S.aureus-MRSA,13.6548913
Austria,AT,2006,S.aureus-MRSA,9.65180207
Austria,AT,2007,S.aureus-MRSA,12.70791749
Austria,AT,2008,S.aureus-MRSA,8.71172122
Austria,AT,2009,S.aureus-MRSA,6.21046578
Austria,AT,2010,S.aureus-MRSA,7.44622173
Austria,AT,2011,S.aureus-MRSA,7.22278738
Austria,AT,2012,S.aureus-MRSA,8.04066543
Austria,AT,2013,S.aureus-MRSA,9.11602209
Austria,AT,2014,S.aureus-MRSA,7.73293096
Austria,AT,2015,S.aureus-MRSA,7.43267504
Austria,AT,2016,S.aureus-MRSA,7.20602685
Austria,AT,2017,S.aureus-MRSA,5.92146928
Austria,AT,2018,S.aureus-MRSA,6.3804052
Austria,AT,2019,S.aureus-MRSA,5.20613903
Austria,AT,2020,S.aureus-MRSA,4.39676398
Austria,AT,2021,S.aureus-MRSA,3.10224754
Austria,AT,2022,S.aureus-MRSA,3.92535392
Austria,AT,2023,S.aureus-MRSA,4.48892932
Austria,AT,2024,S.aureus-MRSA,5.34665099
Belgium,BE,2000,S.aureus-MRSA,20.8523592
Belgium,BE,2001,S.aureus-MRSA,22.52922422
Belgium,BE,2002,S.aureus-MRSA,28.29670329
Belgium,BE,2003,S.aureus-MRSA,29.4792586
Belgium,BE,2004,S.aureus-MRSA,33.25183374
Belgium,BE,2005,S.aureus-MRSA,31.39312977
Belgium,BE,2006,S.aureus-MRSA,21.91142191
Belgium,BE,2007,S.aureus-MRSA,23.2748538
Belgium,BE,2008,S.aureus-MRSA,20.6401766
Belgium,BE,2009,S.aureus-MRSA,21.07481559
Belgium,BE,2010,S.aureus-MRSA,20.52980132
Belgium,BE,2011,S.aureus-MRSA,17.43119266
Belgium,BE,2012,S.aureus-MRSA,16.58163265
Belgium,BE,2013,S.aureus-MRSA,16.87344913
Belgium,BE,2014,S.aureus-MRSA,13.46153846
Belgium,BE,2015,S.aureus-MRSA,12.26725082
Belgium,BE,2016,S.aureus-MRSA,12.17008797
Belgium,BE,2017,S.aureus-MRSA,8.53739245
Belgium,BE,2018,S.aureus-MRSA,9.04899135
Belgium,BE,2019,S.aureus-MRSA,6.67808219
Belgium,BE,2020,S.aureus-MRSA,6.94158075
Belgium,BE,2021,S.aureus-MRSA,4.08921933
Belgium,BE,2022,S.aureus-MRSA,4.15549597
Belgium,BE,2023,S.aureus-MRSA,6.0
Belgium,BE,2024,S.aureus-MRSA,7.43889479
Bulgaria,BG,2000,S.aureus-MRSA,40.19607843
Bulgaria,BG,2001,S.aureus-MRSA,27.18446601
Bulgaria,BG,2002,S.aureus-MRSA,32.75862068
Bulgaria,BG,2003,S.aureus-MRSA,31.21019108
Bulgaria,BG,2004,S.aureus-MRSA,23.52941176
Bulgaria,BG,2005,S.aureus-MRSA,30.0
Bulgaria,BG,2006,S.aureus-MRSA,28.30188679
Bulgaria,BG,2007,S.aureus-MRSA,13.22314049
Bulgaria,BG,2008,S.aureus-MRSA,25.0
Bulgaria,BG,2009,S.aureus-MRSA,15.83710407
Bulgaria,BG,2010,S.aureus-MRSA,19.0
Bulgaria,BG,2011,S.aureus-MRSA,22.42990654
Bulgaria,BG,2012,S.aureus-MRSA,19.82378854
Bulgaria,BG,2013,S.aureus-MRSA,19.1588785
Bulgaria,BG,2014,S.aureus-MRSA,20.83333333
Bulgaria,BG,2015,S.aureus-MRSA,13.06306306
Bulgaria,BG,2016,S.aureus-MRSA,14.28571428
Bulgaria,BG,2017,S.aureus-MRSA,13.65638766
Bulgaria,BG,2018,S.aureus-MRSA,17.57188498
Bulgaria,BG,2019,S.aureus-MRSA,14.81481481
Bulgaria,BG,2020,S.aureus-MRSA,11.81818181
Bulgaria,BG,2021,S.aureus-MRSA,15.16587677
Bulgaria,BG,2022,S.aureus-MRSA,12.01716738
Bulgaria,BG,2023,S.aureus-MRSA,15.86206896
Bulgaria,BG,2024,S.aureus-MRSA,10.9375
Croatia,HR,2001,S.aureus-MRSA,31.54362416
Croatia,HR,2002,S.aureus-MRSA,36.91756272
Croatia,HR,2003,S.aureus-MRSA,36.94444444
Croatia,HR,2004,S.aureus-MRSA,37.5
Croatia,HR,2005,S.aureus-MRSA,36.72316384
Croatia,HR,2006,S.aureus-MRSA,36.31713554
Croatia,HR,2007,S.aureus-MRSA,37.6
Croatia,HR,2008,S.aureus-MRSA,35.23206751
Croatia,HR,2010,S.aureus-MRSA,26.05042016
Croatia,HR,2011,S.aureus-MRSA,27.71084337
Croatia,HR,2012,S.aureus-MRSA,21.33995037
Croatia,HR,2013,S.aureus-MRSA,24.03846153
Croatia,HR,2014,S.aureus-MRSA,21.28099173
Croatia,HR,2015,S.aureus-MRSA,24.4855967
Croatia,HR,2016,S.aureus-MRSA,25.32751091
Croatia,HR,2017,S.aureus-MRSA,28.46153846
Croatia,HR,2018,S.aureus-MRSA,26.41921397
Croatia,HR,2019,S.aureus-MRSA,24.86033519
Croatia,HR,2020,S.aureus-MRSA,29.24528301
Croatia,HR,2021,S.aureus-MRSA,34.83333333
Croatia,HR,2022,S.aureus-MRSA,31.09656301
Croatia,HR,2023,S.aureus-MRSA,30.0546448
Croatia,HR,2024,S.aureus-MRSA,29.81260647
Cyprus,CY,2003,S.aureus-MRSA,64.28571428
Cyprus,CY,2004,S.aureus-MRSA,48.71794871
Cyprus,CY,2005,S.aureus-MRSA,55.55555555
Cyprus,CY,2006,S.aureus-MRSA,33.87096774
Cyprus,CY,2007,S.aureus-MRSA,48.23529411
Cyprus,CY,2008,S.aureus-MRSA,45.65217391
Cyprus,CY,2009,S.aureus-MRSA,40.4494382
Cyprus,CY,2010,S.aureus-MRSA,32.32323232
Cyprus,CY,2011,S.aureus-MRSA,41.59292035
Cyprus,CY,2012,S.aureus-MRSA,35.15151515
Cyprus,CY,2013,S.aureus-MRSA,32.48407643
Cyprus,CY,2014,S.aureus-MRSA,36.02941176
Cyprus,CY,2015,S.aureus-MRSA,43.35664335
Cyprus,CY,2016,S.aureus-MRSA,38.84892086
Cyprus,CY,2017,S.aureus-MRSA,31.2
Cyprus,CY,2018,S.aureus-MRSA,40.17094017
Cyprus,CY,2019,S.aureus-MRSA,36.20689655
Cyprus,CY,2020,S.aureus-MRSA,49.05660377
Cyprus,CY,2021,S.aureus-MRSA,42.9378531
Cyprus,CY,2022,S.aureus-MRSA,50.76923076
Cyprus,CY,2023,S.aureus-MRSA,51.09170305
Cyprus,CY,2024,S.aureus-MRSA,45.9574468
Czechia,CZ,2000,S.aureus-MRSA,4.27184466
Czechia,CZ,2001,S.aureus-MRSA,5.86046511
Czechia,CZ,2002,S.aureus-MRSA,5.90753424
Czechia,CZ,2003,S.aureus-MRSA,6.12833453
Czechia,CZ,2004,S.aureus-MRSA,8.51800554
Czechia,CZ,2005,S.aureus-MRSA,12.87830006
Czechia,CZ,2006,S.aureus-MRSA,12.31172233
Czechia,CZ,2007,S.aureus-MRSA,12.88566243
Czechia,CZ,2008,S.aureus-MRSA,14.1690962
Czechia,CZ,2009,S.aureus-MRSA,14.39528023
Czechia,CZ,2010,S.aureus-MRSA,13.49654739
Czechia,CZ,2011,S.aureus-MRSA,14.53376205
Czechia,CZ,2012,S.aureus-MRSA,13.15952824
Czechia,CZ,2013,S.aureus-MRSA,13.41534856
Czechia,CZ,2014,S.aureus-MRSA,13.15634218
Czechia,CZ,2015,S.aureus-MRSA,13.34440753
Czechia,CZ,2016,S.aureus-MRSA,13.72549019
Czechia,CZ,2017,S.aureus-MRSA,14.0946502
Czechia,CZ,2018,S.aureus-MRSA,13.6870263
Czechia,CZ,2019,S.aureus-MRSA,12.52371916
Czechia,CZ,2020,S.aureus-MRSA,9.33460986
Czechia,CZ,2021,S.aureus-MRSA,9.43396226
Czechia,CZ,2022,S.aureus-MRSA,7.48862225
Czechia,CZ,2023,S.aureus-MRSA,9.59201388
Czechia,CZ,2024,S.aureus-MRSA,9.25684485
Denmark,DK,2000,S.aureus-MRSA,0.19960079
Denmark,DK,2001,S.aureus-MRSA,0.76923076
Denmark,DK,2002,S.aureus-MRSA,0.93085106
Denmark,DK,2003,S.aureus-MRSA,0.59612518
Denmark,DK,2004,S.aureus-MRSA,1.25348189
Denmark,DK,2005,S.aureus-MRSA,1.55555555
Denmark,DK,2006,S.aureus-MRSA,1.72009382
Denmark,DK,2007,S.aureus-MRSA,0.8365019
Denmark,DK,2008,S.aureus-MRSA,2.54826254
Denmark,DK,2009,S.aureus-MRSA,2.07885304
Denmark,DK,2010,S.aureus-MRSA,1.3215859
Denmark,DK,2011,S.aureus-MRSA,1.30853994
Denmark,DK,2012,S.aureus-MRSA,1.32774283
Denmark,DK,2013,S.aureus-MRSA,1.72106824
Denmark,DK,2014,S.aureus-MRSA,2.45464247
Denmark,DK,2015,S.aureus-MRSA,1.54584221
Denmark,DK,2016,S.aureus-MRSA,1.98675496
Denmark,DK,2017,S.aureus-MRSA,2.50501002
Denmark,DK,2018,S.aureus-MRSA,1.65061898
Denmark,DK,2019,S.aureus-MRSA,2.20994475
Denmark,DK,2020,S.aureus-MRSA,1.71548117
Denmark,DK,2021,S.aureus-MRSA,1.80746561
Denmark,DK,2022,S.aureus-MRSA,1.85089974
Denmark,DK,2023,S.aureus-MRSA,1.4973262
Denmark,DK,2024,S.aureus-MRSA,1.87180941
